sku_id,category,name,mrp,discountPercent,availableQuantity,discountedSellingPrice,weightInGms,outOfStock,quantity
309,"Cooking Essentials","Dhara Life Refined Ricebran Oil (Pouch)",205.00,7.00,6,190.00,1000,0,1
310,"Cooking Essentials","Borges Extra Virgin Olive Oil",400.00,25.00,1,299.00,250,0,250
311,"Cooking Essentials","Everest Shahi Biryani Masala",70.00,14.00,6,60.00,50,0,50
312,"Cooking Essentials","Popular Essentials Californian Almond",350.00,28.00,6,251.00,250,0,250
313,"Cooking Essentials","Popular Essentials Ajwain Whole",25.00,0.00,4,25.00,50,0,50
314,"Cooking Essentials","Everest Tikhalal Chilli Powder",235.00,9.00,6,212.00,500,0,500
315,"Cooking Essentials","Popular Essentials Kabuli Chana Regular",85.00,9.00,6,77.00,500,0,500
316,"Cooking Essentials","Pillsbury Chakki Fresh Atta",52.00,0.00,4,52.00,1000,0,1
317,"Cooking Essentials","Popular Essentials Saunf/Fennel Seeds",45.00,2.00,6,44.00,100,0,100
318,"Cooking Essentials","Popular Essentials Bansi Sooji",35.00,2.00,3,34.00,500,0,500
319,"Cooking Essentials","Happilo Premium International Queen Kalmi Dates",245.00,29.00,6,172.00,200,0,200
320,"Cooking Essentials","Tata Sampann Unpolished Urad Whole",101.00,6.00,4,94.00,500,0,500
321,"Cooking Essentials","Popular Essentials Cashew Split",325.00,12.00,6,283.00,250,0,250
322,"Cooking Essentials","Popular Essentials Chana Dal (Un-Polished)",60.00,10.00,6,54.00,500,0,500
323,"Cooking Essentials","Tata Sampann Unpolished Rajma (Chitra)",134.00,6.00,6,125.00,500,0,500
324,"Cooking Essentials","Everest Garam Masala",42.00,2.00,2,41.00,50,0,50
325,"Cooking Essentials","Everest Kitchen King Masala",70.00,14.00,2,60.00,100,0,100
326,"Cooking Essentials","24 Mantra Organic Cumin",70.00,7.00,2,65.00,100,0,100
327,"Cooking Essentials","Nestle Milkmaid",132.00,3.00,6,128.00,400,0,400
328,"Cooking Essentials","Popular Essentials Sona Masouri Steam Rice",65.00,9.00,6,59.00,1000,0,1
329,"Cooking Essentials","24 Mantra Organic Tur Dal",260.00,20.00,6,208.00,1000,0,1
330,"Cooking Essentials","Gits Gulab Jamun Instant Dessert Mix",99.00,10.00,6,89.00,200,0,200
331,"Cooking Essentials","Popular Essentials Black Masoor Whole (Un-Polished)",65.00,10.00,3,58.00,500,0,500
332,"Cooking Essentials","24 Mantra Organic Peanuts",135.00,7.00,1,125.00,500,0,500
333,"Cooking Essentials","Everest Hingraj Powder",90.00,10.00,2,81.00,50,0,50
334,"Cooking Essentials","Everest Black Pepper Powder",135.00,14.00,6,115.00,100,0,100
335,"Cooking Essentials","Tata Sampann Masoor Dal Stand",150.00,10.00,4,134.00,1000,0,1
336,"Cooking Essentials","24 Mantra Organic Besan",95.00,7.00,5,88.00,500,0,500
337,"Cooking Essentials","Quaker Oats",199.00,7.00,6,184.00,1000,0,1
338,"Cooking Essentials","Saffola Gold Refined Cooking Oil (Jar)",485.00,7.00,6,449.00,2000,0,2
339,"Cooking Essentials","Nestle Everyday Dairy Whitener",210.00,0.00,4,210.00,400,0,400
340,"Cooking Essentials","24 Mantra Organic Red Poha",75.00,8.00,1,69.00,500,0,500
341,"Cooking Essentials","Everest Powder - Tea Masala",98.00,9.00,5,89.00,100,0,100
342,"Cooking Essentials","Tata Sampann Urad Dal Split",94.00,4.00,6,90.00,500,0,500
343,"Cooking Essentials","Popular Essentials Idli Sooji ",30.00,6.00,6,28.00,500,0,500
344,"Cooking Essentials","Popular Essentials Dessicated Coconut",95.00,9.00,6,86.00,200,0,200
345,"Cooking Essentials","Sunfeast Yippee! Mood Masala Noodles",60.00,28.00,3,43.00,260,0,260
346,"Cooking Essentials","Chef's Basket Durum Wheat Elbow Pasta",160.00,50.00,6,80.00,500,0,500
347,"Cooking Essentials","MTR Breakfast Khatta Meetha Poha Mix",25.00,20.00,6,20.00,60,0,60
348,"Cooking Essentials","Satyam Khobra",113.00,10.00,5,101.00,200,0,200
349,"Cooking Essentials","Betty Crocker Complete Pancake Mix Original",110.00,4.00,6,105.00,250,0,500
350,"Cooking Essentials","Borges Durum Wheat Fusilli Pasta ",250.00,0.00,3,250.00,500,0,500
351,"Cooking Essentials","24 Mantra Organic Green Moong Dal - Split",135.00,0.00,2,135.00,500,0,500
352,"Cooking Essentials","Weikfield Vanilla Flavoured Custard Powder",37.00,0.00,6,37.00,100,0,100
353,"Cooking Essentials","Tata Sampann Moong Dal Split",180.00,1.00,5,178.00,1000,0,200
354,"Cooking Essentials","Tata Sampann Kala Chana",64.00,0.00,5,64.00,500,0,500
355,"Cooking Essentials","Saffola Soya Chunks Mealmaker",50.00,0.00,2,50.00,200,0,200
356,"Cooking Essentials","24 Mantra Bura Sugar (Demerara)",80.00,10.00,6,72.00,500,0,500
357,"Cooking Essentials","Popular Essentials Green Cardamom (Elaichi)",200.00,1.00,6,198.00,50,0,50
358,"Cooking Essentials","Hershey's Syrup Delicious Strawberry",95.00,0.00,1,95.00,200,0,200
359,"Cooking Essentials","Popular Essentials Anjeer",190.00,11.00,4,169.00,100,0,100
360,"Cooking Essentials","Popular Essentials Mustard Seeds Rai Small",20.00,0.00,2,20.00,100,0,100
361,"Cooking Essentials","Weikfield Baking Powder",33.00,3.00,6,32.00,100,0,100
362,"Cooking Essentials","Dabur Honey Squeezy",185.00,9.00,6,167.00,225,0,225
363,"Cooking Essentials","Tata Sampann High Protein Kali Urad",91.00,14.00,6,78.00,500,0,500
364,"Cooking Essentials","Everest Kitchen King Masala",37.00,2.00,6,36.00,50,0,50
365,"Cooking Essentials","Chef's Basket Durum Wheat Fusilli Pasta",160.00,50.00,6,80.00,500,0,500
366,"Cooking Essentials","TilSona Til Oil",180.00,10.00,2,162.00,500,0,500
367,"Cooking Essentials","Top Ramen Chicken Noodles",60.00,10.00,1,54.00,280,0,280
368,"Cooking Essentials","Everest Chaat Masala",35.00,2.00,1,34.00,50,0,50
369,"Cooking Essentials","Keya Wonder Red Hot Chilli Flakes",89.00,10.00,2,80.00,40,0,40
370,"Cooking Essentials","Popular Essentials White Peas (Un-Polished)",80.00,10.00,5,72.00,500,0,500
371,"Cooking Essentials","ChingÕs Secret Chowmein Hakka Noodles Masala ",44.00,0.00,2,44.00,60,0,60
372,"Cooking Essentials","Dhara Filtered Groundnut Oil (Jar)",1050.00,1.00,6,1035.00,5000,0,5
373,"Cooking Essentials","Pillsbury Choco Chip Pancake Mix",99.00,5.00,6,94.00,165,0,165
374,"Cooking Essentials","Hershey's Caramel Syrup",230.00,0.00,1,230.00,623,0,623
375,"Cooking Essentials","Pillsbury Multi Grain Atta",60.00,6.00,3,56.00,1000,0,1
376,"Cooking Essentials","McCain New Mini Samosa with Cheese Corn Style Filling",120.00,1.00,2,118.00,240,0,240
377,"Cooking Essentials","Satyam Puffed Rice Kurmura (A)",43.00,0.00,6,43.00,200,0,200
378,"Cooking Essentials","MTR 3 Min Poha",25.00,0.00,6,25.00,60,0,60
379,"Cooking Essentials","Ching's Manchurian Instant Noodles",15.00,0.00,5,15.00,60,0,60
380,"Cooking Essentials","Everest Pav Bhaji Masala",70.00,0.00,2,70.00,100,0,100
381,"Cooking Essentials","Hershey's Chocolate Flavour Syrup",220.00,6.00,6,205.00,623,0,680
382,"Cooking Essentials","Popular Essentials Dhania (Coriander Seeds)",55.00,16.00,4,46.00,200,0,200
383,"Cooking Essentials","24 Mantra Red Chilly Whole",70.00,7.00,1,65.00,100,0,100
384,"Cooking Essentials","Dabur Honey - World's No.1",120.00,0.00,6,120.00,250,0,250
385,"Cooking Essentials","24 Mantra Organic Puffed Rice",40.00,2.00,6,39.00,200,0,200
386,"Cooking Essentials","24 Mantra Organic Wheat Daliya ",48.00,2.00,2,47.00,500,0,500
387,"Cooking Essentials","24 Mantra Organic Ragi Flour",65.00,20.00,4,52.00,500,0,500
388,"Cooking Essentials","Popular Essentials Cinnamon Whole (Dalchini)",35.00,5.00,6,33.00,25,0,25
389,"Cooking Essentials","Sundrop Super Lite Advanced - Sunflower Oil",215.00,0.00,4,215.00,1000,0,1
390,"Cooking Essentials","Pillsbury Atta/Godihittu - Chakki Fresh",102.00,7.00,4,94.00,2000,0,2
391,"Cooking Essentials","Popular Essentials Green Moong Chilka/Chilka (Un-Polished)",85.00,7.00,5,79.00,500,0,500
392,"Cooking Essentials","Popular Essentials HMT Kolam Steam",75.00,0.00,3,75.00,1000,0,1
393,"Cooking Essentials","Popular Essentials Black Urad Split",80.00,10.00,4,72.00,500,0,500
394,"Cooking Essentials","Keya Oregano",109.00,10.00,5,98.00,9,0,9
395,"Cooking Essentials","Popular Essentials Pink Rajma",100.00,10.00,6,90.00,500,0,500
396,"Cooking Essentials","Everest Chicken Masala",74.00,2.00,6,72.00,100,0,100
397,"Cooking Essentials","Popular Essentials HMT Kolam Steam",370.00,10.00,6,333.00,5000,0,5
398,"Cooking Essentials","Everest Shahi Paneer Masala",42.00,4.00,5,40.00,50,0,50
399,"Cooking Essentials","Godrej Yummiez Chicken Nuggets",325.00,9.00,1,293.00,500,0,500
400,"Cooking Essentials","Flying Bird Vanilla Essence",35.00,2.00,6,34.00,20,0,20
401,"Cooking Essentials","Everest Sabji Masala",30.00,3.00,6,29.00,50,0,50
402,"Cooking Essentials","Popular Essentials Californian Almond",695.00,32.00,6,470.00,500,0,500
403,"Cooking Essentials","Cornitos Cornitos Taco Shells - 4 Inches",110.00,20.00,6,88.00,80,0,80
404,"Cooking Essentials","Everest Rajma Masala",33.00,3.00,5,32.00,50,0,50
405,"Cooking Essentials","Popular Essentials White Til",40.00,5.00,1,38.00,100,0,100
406,"Cooking Essentials","Amul Dark Compound Chocolate Slab",125.00,2.00,6,122.00,500,0,500
407,"Cooking Essentials","Mothers Recipe Papad Chana Masala",79.00,10.00,6,71.00,200,0,200
408,"Cooking Essentials","Ching's Schezwan Masala Instant Noodles",60.00,0.00,1,60.00,240,0,240
409,"Cooking Essentials","Amul Milk Compound Chocolate Slab",110.00,2.00,6,107.00,500,0,500
410,"Cooking Essentials","Eastern Chicken Masala",70.00,7.00,3,65.00,100,0,100
411,"Cooking Essentials","Popular Essentials Methi Seeds",25.00,0.00,5,25.00,100,0,100
412,"Cooking Essentials","Saffola Yummy Masala Noodles ",20.00,0.00,2,20.00,46,0,46
413,"Cooking Essentials","Cadbury Hot Chocolate",175.00,5.00,6,166.00,200,0,200
414,"Cooking Essentials","Ching's Chicken Chilli Masala",10.00,0.00,6,10.00,20,0,20
415,"Cooking Essentials","Dabur Keora water - Authentic flavour for Biryani's and Desserts",62.00,6.00,6,58.00,250,0,250
416,"Cooking Essentials","Popular Essentials Black Cardamom/Elaichi ",100.00,10.00,6,90.00,50,0,50
417,"Cooking Essentials","Popular Essentials Idli Rice",60.00,10.00,4,54.00,1000,0,1
418,"Cooking Essentials","Everest Chole Masala",33.00,3.00,1,32.00,50,0,50
419,"Cooking Essentials","Dabur Hommade Tamarind Paste",48.00,6.00,6,45.00,200,0,200
420,"Cooking Essentials","Popular Essentials Cooking Soda",30.00,10.00,6,27.00,200,0,200
421,"Cooking Essentials","RRO Primio Refined Groundnut Oil Pet Bottle",255.00,6.00,2,239.00,1000,0,1
422,"Cooking Essentials","Everest Pani Puri Masala",31.00,3.00,6,30.00,50,0,50
423,"Cooking Essentials","Nissin Cup Noodles Tangy Tomato",50.00,10.00,2,45.00,70,0,70
424,"Cooking Essentials","Ching's Veg Manchurian Masala",10.00,0.00,2,10.00,20,0,20
425,"Cooking Essentials","Ceres Foods Fish Mustard Instant Liquid Masala",220.00,50.00,6,110.00,200,0,200
426,"Cooking Essentials","Everest Garam Masala",158.00,10.00,6,142.00,200,0,200
427,"Cooking Essentials","24 Mantra Organic Jowar Flour",70.00,7.00,6,65.00,500,0,500
428,"Cooking Essentials","Maggi Coconut Milkpowder",100.00,0.00,6,100.00,100,0,100
429,"Cooking Essentials","On1y Pepper Grinder",159.00,9.00,1,144.00,50,0,50
430,"Cooking Essentials","Popular Essentials Rice Flour",60.00,0.00,3,60.00,1000,0,1
